id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams,cover_url,cover_url_md,album_name,release_date,spotify_url,preview_url,popularity
03y045SZqaC94yfXl1cU4E,"Soso Maness, PLK",Petrouchka (feat. PLK),RCA Group,F#/Gb,Major,4 beats,0.624,0.802,0.311,0.0597,0.0,0.252,0.818,-4.818,133.888,189933,3,17931439,https://i.scdn.co/image/ab67616d0000b273cebb98909d6837d2b73f0331,https://i.scdn.co/image/ab67616d00001e02cebb98909d6837d2b73f0331,Avec le temps,2021-06-04,https://open.spotify.com/track/03y045SZqaC94yfXl1cU4E,,0.0
042Sl6Mn83JHyLEqdK7uI0,Billie Eilish,Your Power,Darkroom/Interscope Records,A,Minor,4 beats,0.632,0.284,0.0801,0.932,0.000476,0.233,0.208,-14.025,129.642,245897,12,14423902,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,https://i.scdn.co/image/ab67616d00001e022a038d3bf875d23e4aeaa84e,Happier Than Ever,2021-07-30,https://open.spotify.com/track/042Sl6Mn83JHyLEqdK7uI0,,0.0
042x9bsUBWW2fJgJ6fUh61,"DVBBS, CMC$, Gia Koka",Not Going Home (feat. Gia Koka),"Ultra Records, LLC",F#/Gb,Major,4 beats,0.713,0.733,0.152,0.0933,2.23e-05,0.237,0.502,-6.431,108.992,196307,9,34951697,https://i.scdn.co/image/ab67616d0000b2739e48219a58924f86b6ab1137,https://i.scdn.co/image/ab67616d00001e029e48219a58924f86b6ab1137,Not Going Home (feat. Gia Koka),2017-01-27,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,,0.0
044qU7kwVZaDwzWnRsmVVL,The xx,I Dare You,Young,C#/Db,Major,4 beats,0.752,0.543,0.0398,0.623,0.0706,0.107,0.282,-9.483,126.001,233280,1,2692337,https://i.scdn.co/image/ab67616d0000b2735f5dc0f546406ec5a96018bb,https://i.scdn.co/image/ab67616d00001e025f5dc0f546406ec5a96018bb,I See You,2017-01-13,https://open.spotify.com/track/044qU7kwVZaDwzWnRsmVVL,,0.0
045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,Out Of The Woods (Taylor's Version),Taylor Swift,C,Major,4 beats,0.547,0.885,0.0418,0.000512,9.37e-05,0.39,0.192,-5.961,91.992,235800,2,38569517,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac,https://i.scdn.co/image/ab67616d00001e02904445d70d04eb24d6bb79ac,1989 (Taylor's Version),2023-10-26,https://open.spotify.com/track/045ZeOHPIzhxxsm8bq5kyE,,0.0
04CqLjewJiSAqM210vZAmT,Miley Cyrus,River,Columbia,A,Major,4 beats,0.613,0.803,0.0367,0.000525,0.000333,0.189,0.461,-5.171,127.989,162973,4,49327260,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46,https://i.scdn.co/image/ab67616d00001e0258039b5147731b6e52202e46,Endless Summer Vacation,2023-03-10,https://open.spotify.com/track/04CqLjewJiSAqM210vZAmT,,0.0
04CttTezSnv71USiiG9mIo,"Hearts & Colors, Andrelli",Lighthouse - Andrelli Remix,Firefly Entertainment,B,Minor,4 beats,0.595,0.662,0.0362,0.0178,0.0,0.0804,0.417,-6.858,96.053,218447,10,46223688,https://i.scdn.co/image/54712b049b20aae91ef6ef3d95ff85b66a3ded31,https://i.scdn.co/image/81fdb8f68210ea186efbf9d5001a342aa1075bed,Lighthouse (Andrelli Remix),2016-11-11,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,,0.0
04CyMEHliadfQWMUJb1w99,"¥$, Kanye West, Ty Dolla $ign",BURN,Ye,B,Minor,4 beats,0.6,0.885,0.393,0.0157,6.02e-06,0.856,0.736,-6.21,105.003,111458,5,76343158,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab67616d00001e020a31b4026a452ae8c3f97a76,VULTURES 1,2024-02-09,https://open.spotify.com/track/04CyMEHliadfQWMUJb1w99,,0.0
04DwTuZ2VBdJCCC5TROn7L,"Martin Garrix, Bebe Rexha",In the Name of Love,Epic Amsterdam,E,Minor,4 beats,0.49,0.485,0.0406,0.0592,0.0,0.337,0.196,-6.237,133.889,195840,38,235182404,https://i.scdn.co/image/ab67616d0000b273923db3f255cd48a6d5783ebf,https://i.scdn.co/image/ab67616d00001e02923db3f255cd48a6d5783ebf,The Martin Garrix Collection,2017-04-21,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,,0.0
04MLEeAMuV9IlHEsD8vF6A,"French Montana, Drake",No Stylist (feat. Drake),Epic,F,Minor,4 beats,0.765,0.704,0.127,0.0215,0.0,0.227,0.498,-4.589,147.055,192172,25,188011040,https://i.scdn.co/image/ab67616d0000b273816673ed1db2aa75cfa91843,https://i.scdn.co/image/ab67616d00001e02816673ed1db2aa75cfa91843,No Stylist,2018-09-20,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,,0.0
04S1pkp1VaIqjg8zZqknR5,Taylor Swift,Enchanted,"Big Machine Records, LLC",G#/Ab,Major,4 beats,0.535,0.618,0.0273,0.0716,0.000388,0.169,0.228,-3.913,81.975,352200,11,74227985,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,https://i.scdn.co/image/ab67616d00001e02d0eae3c1661a96570f0ca7bd,Speak Now,2010-10-25,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5,,0.0
04WxWo7XeVyx22xEsrWRUb,Travis Scott,GOD'S COUNTRY,Cactus Jack/Epic,D,Major,4 beats,0.624,0.65,0.0358,0.0229,1.21e-05,0.145,0.138,-5.819,150.048,127992,2,28806766,https://i.scdn.co/image/ab67616d0000b27304481c826dd292e5e4983b3f,https://i.scdn.co/image/ab67616d00001e0204481c826dd292e5e4983b3f,UTOPIA,2023-07-28,https://open.spotify.com/track/04WxWo7XeVyx22xEsrWRUb,,0.0
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,I'm a Mess,Warner Records,B,Minor,4 beats,0.63,0.694,0.0253,0.00281,0.0,0.0719,0.216,-6.257,97.005,195519,35,210746577,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9,https://i.scdn.co/image/ab67616d00001e0261fe6d3a50c0beaa3cfe33e9,Expectations,2018-06-22,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,,0.0
04cd1MHVq1D8v1nuTZoCdv,Piso 21,Puntos Suspensivos,WM Mexico,B,Minor,4 beats,0.823,0.731,0.103,0.175,0.0,0.131,0.952,-3.399,152.024,186316,3,13544517,https://i.scdn.co/image/ab67616d0000b2738cf2d98b8cee7a46488a3c25,https://i.scdn.co/image/ab67616d00001e028cf2d98b8cee7a46488a3c25,Ubuntu,2018-05-11,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,,0.0
04ndZkbKGthTgYSv3xS7en,TINI,Cupido,5020 Records,A,Major,4 beats,0.913,0.584,0.223,0.521,5.36e-05,0.307,0.627,-5.263,119.873,174370,16,173894630,https://i.scdn.co/image/ab67616d0000b2730c5b7823a8b0ac6feb53fd11,https://i.scdn.co/image/ab67616d00001e020c5b7823a8b0ac6feb53fd11,Cupido,2023-02-16,https://open.spotify.com/track/04ndZkbKGthTgYSv3xS7en,,0.0
04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,Darkroom,G,Major,4 beats,0.614,0.318,0.0478,0.896,0.00239,0.0795,0.112,-12.695,119.959,180933,23,154478480,https://i.scdn.co/image/ab67616d0000b273e0f2af91be409aad81bba98c,https://i.scdn.co/image/ab67616d00001e02e0f2af91be409aad81bba98c,Bored,2017-03-30,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ,,0.0
053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,Som Livre,G,Major,4 beats,0.778,0.641,0.0449,0.753,0.0,0.104,0.434,-5.258,131.914,206171,7,44855983,https://i.scdn.co/image/ab67616d0000b2734ed454af2f9a6719f4155241,https://i.scdn.co/image/ab67616d00001e024ed454af2f9a6719f4155241,Festa das Patroas 35%,2021-10-14,https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP,,0.0
059bcIhyc2SBwm6sw2AZzd,"Piso 21, Micro TDH",Te Vi,WM Mexico,C#/Db,Major,4 beats,0.877,0.777,0.117,0.0446,3.46e-05,0.0863,0.706,-4.246,102.02,231848,27,209890194,https://i.scdn.co/image/ab67616d0000b273244a592f4a0fc01b2446e797,https://i.scdn.co/image/ab67616d00001e02244a592f4a0fc01b2446e797,Te Vi,2018-12-14,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,,0.0
05CgKydlFJALNy4JTHeMgs,Eminem,Framed,Aftermath,G,Major,4 beats,0.744,0.821,0.161,0.0113,0.0,0.259,0.762,-3.009,145.982,252960,1,5151530,https://i.scdn.co/image/ab67616d0000b273255191ed87a907d362b43f19,https://i.scdn.co/image/ab67616d00001e02255191ed87a907d362b43f19,Revival,2017-12-15,https://open.spotify.com/track/05CgKydlFJALNy4JTHeMgs,,0.0
05CwHjIk71RXVU40boRMnR,"The Chainsmokers, Bebe Rexha",Call You Mine,Disruptor Records/Columbia,G,Major,4 beats,0.591,0.702,0.0289,0.225,0.0,0.414,0.501,-5.59,104.003,217653,11,133013992,https://i.scdn.co/image/ab67616d0000b2735bb607f1d2c4eab465339542,https://i.scdn.co/image/ab67616d00001e025bb607f1d2c4eab465339542,World War Joy,2019-05-31,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,,0.0
05GsNucq8Bngd9fnd4fRa0,Taylor Swift,Begin Again (Taylor's Version),Taylor Swift,G,Major,4 beats,0.519,0.527,0.0274,0.075,0.0,0.132,0.267,-7.673,78.915,238867,1,9744763,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://i.scdn.co/image/ab67616d00001e02318443aab3531a0558e79a4d,Red (Taylor's Version),2021-11-12,https://open.spotify.com/track/05GsNucq8Bngd9fnd4fRa0,,0.0
05KOgYg8PGeJyyWBPi5ja8,Drake,Free Smoke,Cash Money Records/Young Money Ent./Universal Rec.,A#/Bb,Minor,4 beats,0.736,0.491,0.439,0.0681,0.0,0.571,0.203,-6.892,141.979,218674,7,52659150,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,https://i.scdn.co/image/ab67616d00001e024f0fd9dad63977146e685700,More Life,2017-03-18,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8,,0.0
05WVKTdZhlIMX4qqMLuo0f,"Peso Pluma, Anitta",BELLAKEO,Double P Records,A,Major,4 beats,0.72,0.88,0.101,0.0562,0.06,0.153,0.463,-2.834,180.011,197333,14,248139959,https://i.scdn.co/image/ab67616d0000b2736601556a0f7c0b54ded13c9d,https://i.scdn.co/image/ab67616d00001e026601556a0f7c0b54ded13c9d,BELLAKEO,2023-12-07,https://open.spotify.com/track/05WVKTdZhlIMX4qqMLuo0f,,0.0
05WepN8vrMLJG5r8XRdLeL,DaBaby,INTRO,South Coast Music Group/Interscope Records,C,Minor,4 beats,0.862,0.685,0.242,0.0342,0.0,0.204,0.672,-7.699,100.024,172800,1,7056413,https://i.scdn.co/image/ab67616d0000b2734f99cb74a90f3f637c694b5b,https://i.scdn.co/image/ab67616d00001e024f99cb74a90f3f637c694b5b,INTRO,2019-09-19,https://open.spotify.com/track/05WepN8vrMLJG5r8XRdLeL,,0.0
05X6aMCQR09E6smUmw9qms,Queen,Thank God It's Christmas - Non-Album Single,EMI,G,Major,5 beats,0.296,0.421,0.0285,0.214,0.0,0.232,0.335,-8.891,83.425,261627,1,4345690,https://i.scdn.co/image/ab67616d0000b2736cb222fb74baa50762465044,https://i.scdn.co/image/ab67616d00001e026cb222fb74baa50762465044,The Works (Deluxe Edition 2011 Remaster),1984-02-27,https://open.spotify.com/track/05X6aMCQR09E6smUmw9qms,,0.0
05Z7jet4VDNVgNQWcYHnrk,"Chris Brown, USHER, Gucci Mane",Party (feat. Usher & Gucci Mane),RCA Records Label,C#/Db,Minor,4 beats,0.762,0.576,0.0829,0.0556,0.0,0.0869,0.316,-4.951,142.096,220813,5,14265873,https://i.scdn.co/image/ab67616d0000b27309678e7a7fd4150585af8987,https://i.scdn.co/image/ab67616d00001e0209678e7a7fd4150585af8987,Party (feat. Usher & Gucci Mane),2016-12-16,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,,0.0
05ZXXyeZFhZtA6DAP3Aw7x,"Maite Perroni, Cali Y El Dandee",Loca (feat. Cali y El Dandee),WM Mexico,A,Major,4 beats,0.751,0.839,0.054,0.11,0.0,0.0865,0.639,-3.367,95.019,234366,5,15404365,https://i.scdn.co/image/ab67616d0000b273aff6f2b3368a8bf5bb6eb94d,https://i.scdn.co/image/ab67616d00001e02aff6f2b3368a8bf5bb6eb94d,Loca (feat. Cali y El Dandee),2017-05-12,https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x,,0.0
05aZ9sAU1YXndHv0FMi9iW,"Drake, Fivio Foreign, Sosa Geek",Demons (feat. Fivio Foreign & Sosa Geek),OVO,C,Minor,3 beats,0.543,0.766,0.343,0.423,0.0,0.155,0.729,-3.387,106.869,204805,2,14702818,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,https://i.scdn.co/image/ab67616d00001e02bba7cfaf7c59ff0898acba1f,Dark Lane Demo Tapes,2020-05-01,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW,,0.0
05bfbizlM5AX6Mf1RRyMho,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,Flow La Movie,F#/Gb,Minor,4 beats,0.743,0.655,0.159,0.114,0.0,0.0764,0.785,-5.015,172.031,261335,36,371254425,https://i.scdn.co/image/ab67616d0000b2732ae66aa58208495074d88fd0,https://i.scdn.co/image/ab67616d00001e022ae66aa58208495074d88fd0,AM Remix,2021-06-24,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho,,0.0
05bnEv2dpFzmGVLGdjD9UP,XXXTENTACION,Orlando,Bad Vibes Forever / EMPIRE,C#/Db,Major,4 beats,0.57,0.0279,0.0588,0.859,0.0892,0.254,0.28,-22.282,84.902,163840,1,4648148,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5,17,2017-08-25,https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP,,0.0
05mAIVLkIWc2d1UBYZBCp8,"Charli XCX, Troye Sivan",1999,Atlantic Records UK,G,Major,4 beats,0.739,0.742,0.0329,0.0227,1.39e-06,0.229,0.659,-4.586,124.016,189000,7,37581668,https://i.scdn.co/image/ab67616d0000b273a4ad09abe4e62f88e8238471,https://i.scdn.co/image/ab67616d00001e02a4ad09abe4e62f88e8238471,1999,2018-10-05,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8,,0.0
05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez,Republic Records,C,Major,4 beats,0.617,0.684,0.0439,0.0545,0.0,0.104,0.295,-3.618,132.113,150867,13,130271583,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Hollywood's Bleeding,2019-09-06,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,,0.0
05r1GGg1Rhs0RcUg27C82a,"Lil Wayne, Reginae Carter",Famous (feat. Reginae Carter),"Young Money Records, Inc.",A,Major,4 beats,0.623,0.568,0.144,0.0302,0.0,0.25,0.115,-5.664,149.852,242050,1,9005862,https://i.scdn.co/image/ab67616d0000b273bb1138165ad4ec2306f4e886,https://i.scdn.co/image/ab67616d00001e02bb1138165ad4ec2306f4e886,Tha Carter V,2018-09-28,https://open.spotify.com/track/05r1GGg1Rhs0RcUg27C82a,,0.0
05rJdH2MRLJ3sQoEUO78qs,Anitta,Paradinha,WM Brazil,B,Minor,4 beats,0.695,0.775,0.0887,0.0117,0.191,0.0702,0.869,-5.041,180.054,141317,10,37423939,https://i.scdn.co/image/ab67616d0000b273060ef674248ad011af09f6e6,https://i.scdn.co/image/ab67616d00001e02060ef674248ad011af09f6e6,Paradinha,2017-05-31,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs,,0.0
05t7JMip6JrLuSrMV5yYjX,Calboy,Envy Me,Polo Grounds Music/RCA Records,B,Major,4 beats,0.556,0.481,0.313,0.282,0.0,0.216,0.581,-7.663,149.025,120137,13,75368218,https://i.scdn.co/image/ab67616d0000b2736a07cce71681a170cdfe1838,https://i.scdn.co/image/ab67616d00001e026a07cce71681a170cdfe1838,Envy Me,2018-12-13,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,,0.0
05tGmdz9dVZ4yGqz4YJdPK,"Christian Nodal, Peso Pluma",La Intención,"Producciones Ladon, S.A de C.V.",D,Major,3 beats,0.794,0.738,0.034,0.536,0.0,0.189,0.838,-3.842,131.857,249465,4,40277841,https://i.scdn.co/image/ab67616d0000b27303bf0256966c1214c0c9f7f2,https://i.scdn.co/image/ab67616d00001e0203bf0256966c1214c0c9f7f2,La Intención,2024-01-27,https://open.spotify.com/track/05tGmdz9dVZ4yGqz4YJdPK,,0.0
05zd5Nv0e02ZqrlC8A2cwx,Kendrick Lamar,United In Grief,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,G#/Ab,Major,3 beats,0.529,0.845,0.404,0.244,0.0,0.143,0.331,-8.142,85.63,255378,3,39604743,https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f,https://i.scdn.co/image/ab67616d00001e02f30764d5fa1e439ad6a7742f,Mr. Morale & The Big Steppers,2022-05-13,https://open.spotify.com/track/05zd5Nv0e02ZqrlC8A2cwx,,0.0
06FCvd7rrRcF3DdvWH5Isp,Kendrick Lamar,LUST.,Aftermath,D#/Eb,Minor,4 beats,0.678,0.562,0.508,0.193,0.0,0.104,0.566,-9.197,94.241,307880,5,35666980,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,https://i.scdn.co/image/ab67616d00001e028b52c6b9bc4e43d873869699,DAMN.,2017-04-14,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,,0.0
06GcodDliPWAYFX2LSFLIu,Khalid,Vertigo,"Right Hand Music Group, LLC/RCA Records",E,Minor,4 beats,0.487,0.458,0.0371,0.552,0.0257,0.117,0.207,-7.761,115.989,270413,1,7437136,https://i.scdn.co/image/ab67616d0000b273316e987210a1186c95eff23e,https://i.scdn.co/image/ab67616d00001e02316e987210a1186c95eff23e,Suncity,2018-10-18,https://open.spotify.com/track/06GcodDliPWAYFX2LSFLIu,,0.0
06Gyf2pFDVmN5K8XAawG96,"Future, Young Thug",No Cap,Epic/300/Atlantic Recording Corporation,C#/Db,Major,4 beats,0.8,0.523,0.107,0.00108,0.0,0.352,0.379,-6.578,147.057,144142,1,3345887,https://i.scdn.co/image/ab67616d0000b2735998097d9467eccb3e99b8c1,https://i.scdn.co/image/ab67616d00001e025998097d9467eccb3e99b8c1,SUPER SLIMEY,2017-10-20,https://open.spotify.com/track/06Gyf2pFDVmN5K8XAawG96,,0.0
06JvOZ39sK8D8SqiqfaxDU,"Kanye West, XXXTENTACION",True Love,Columbia,F,Minor,4 beats,0.712,0.861,0.25,0.0182,6.09e-06,0.511,0.388,-5.487,84.042,148571,5,51482863,https://i.scdn.co/image/ab67616d0000b27353edd144e063daae819190e5,https://i.scdn.co/image/ab67616d00001e0253edd144e063daae819190e5,True Love,2022-05-27,https://open.spotify.com/track/06JvOZ39sK8D8SqiqfaxDU,,0.0
06Qo2fYR2KS1F7bL338iVT,"Jung Kook, Major Lazer",Closer to You (feat. Major Lazer),BIGHIT MUSIC,D,Minor,4 beats,0.781,0.655,0.0457,0.114,0.00249,0.103,0.493,-7.073,113.031,170995,1,12835896,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316,GOLDEN,2023-11-03,https://open.spotify.com/track/06Qo2fYR2KS1F7bL338iVT,,0.0
06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,D,Major,4 beats,0.733,0.598,0.0278,0.212,3.71e-06,0.156,0.935,-8.228,107.732,265960,51,288301814,https://i.scdn.co/image/ab67616d0000b27389a40b429fea0179ed7d98b2,https://i.scdn.co/image/ab67616d00001e0289a40b429fea0179ed7d98b2,The Singles: Echoes from the Edge of Heaven,2023-07-07,https://open.spotify.com/track/06qMRF18gwbOYYbnP2du6i,,0.0
06s3QtMJVXw1AJX3UfvZG1,"Anuel AA, Bad Bunny",Hasta Que Dios Diga,"2020 Real Hasta La Muerte, LLC",G#/Ab,Major,4 beats,0.691,0.765,0.111,0.464,3.29e-06,0.203,0.855,-4.727,174.021,246000,25,199228985,https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce,https://i.scdn.co/image/ab67616d00001e023cb695bfc1246bdf66161fce,Emmanuel,2020-05-29,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,,0.0
06scTb0zbkxYNgpAB3J9fN,Megan Thee Stallion,B.I.T.C.H.,300 Entertainment,B,Minor,4 beats,0.742,0.731,0.306,0.0851,0.0,0.131,0.547,-4.362,174.019,183143,1,5215211,https://i.scdn.co/image/ab67616d0000b27380e401ab09a62223ad4a55a4,https://i.scdn.co/image/ab67616d00001e0280e401ab09a62223ad4a55a4,B.I.T.C.H.,2020-01-24,https://open.spotify.com/track/06scTb0zbkxYNgpAB3J9fN,,0.0
073ILU1C3APNRGF66VhtyA,Camila Cabello,Liar,Syco Music/Epic,B,Minor,4 beats,0.74,0.498,0.0456,0.0169,0.00282,0.319,0.652,-6.684,98.016,207039,22,60099553,https://i.scdn.co/image/ab67616d0000b273f8fc9e1b46c32dff21cede72,https://i.scdn.co/image/ab67616d00001e02f8fc9e1b46c32dff21cede72,Romance,2019-12-06,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,,0.0
079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),Selena Gomez Latin Project,F,Major,4 beats,0.823,0.544,0.0715,0.0215,0.00315,0.0966,0.664,-7.132,149.903,186088,24,170621325,https://i.scdn.co/image/ab67616d0000b2738b11b0be988e17da2799b94d,https://i.scdn.co/image/ab67616d00001e028b11b0be988e17da2799b94d,Revelación - EP,2021-03-12,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,,0.0
07FkzikE6FuHIa8Ma7zJGc,NF,Lie,NF Real Music,F,Major,4 beats,0.513,0.661,0.24,0.161,0.0,0.246,0.179,-6.419,94.791,209213,3,13416937,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f,https://i.scdn.co/image/ab67616d00001e02cd733919ee57d0cc466e152f,Perception,2017-10-06,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc,,0.0
07KXEDMj78x68D884wgVEm,"Roddy Ricch, Mustard",High Fashion (feat. Mustard),Atlantic Records,B,Minor,4 beats,0.831,0.499,0.114,0.269,0.0,0.3,0.511,-8.442,97.956,220487,28,226108906,https://i.scdn.co/image/ab67616d0000b273820b43679aab8d3b47001f9c,https://i.scdn.co/image/ab67616d00001e02820b43679aab8d3b47001f9c,Please Excuse Me for Being Antisocial,2019-12-06,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,,0.0
07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",D,Major,4 beats,0.773,0.47,0.0299,0.0153,0.000193,0.0851,0.399,-7.93,94.995,162680,30,287702449,https://i.scdn.co/image/ab67616d0000b273024ea7e883a713a3ad552a71,https://i.scdn.co/image/ab67616d00001e02024ea7e883a713a3ad552a71,THE ANXIETY,2020-03-13,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,,0.0
07Oz5StQ7GRoygNLaXs2pd,"Lizzo, Ariana Grande",Good as Hell (feat. Ariana Grande) - Remix,Nice Life/Atlantic,F,Minor,4 beats,0.668,0.892,0.0645,0.298,0.0,0.735,0.478,-3.001,95.927,159011,16,133930267,https://i.scdn.co/image/ab67616d0000b273e3c2339171cfbe701a897d37,https://i.scdn.co/image/ab67616d00001e02e3c2339171cfbe701a897d37,Good as Hell (feat. Ariana Grande) [Remix],2016,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,,0.0
07rmSXN6vNoquX1AsWd9pP,"Y2K, bbno$",Lalala,Columbia,D,Major,4 beats,0.843,0.391,0.0845,0.181,0.0,0.137,0.496,-7.899,129.972,160615,1,7748654,https://i.scdn.co/image/ab67616d0000b273deee9f807309b2a1c07b4f40,https://i.scdn.co/image/ab67616d00001e02deee9f807309b2a1c07b4f40,Lalala,2019-06-07,https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP,,0.0
07s9NNOT0sZQp7TyolLLgu,"Stormzy, Burna Boy, Ed Sheeran",Own It (feat. Ed Sheeran & Burna Boy),Atlantic Records UK,G,Minor,4 beats,0.817,0.781,0.112,0.00838,5.21e-06,0.123,0.359,-4.178,104.0,216707,3,27419873,https://i.scdn.co/image/ab67616d0000b273e5c8a7a67fcf2c0bacd8642d,https://i.scdn.co/image/ab67616d00001e02e5c8a7a67fcf2c0bacd8642d,Own It (feat. Ed Sheeran & Burna Boy),2019-11-22,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu,,0.0
083Qf6hn6sFL6xiOHlZUyn,Jess Glynne,I'll Be There,Atlantic Records UK,G,Major,4 beats,0.623,0.851,0.0409,0.0228,0.0,0.12,0.4,-3.111,100.063,193924,15,84912372,https://i.scdn.co/image/ab67616d0000b27377179b6ddeb4b4f4757e7a10,https://i.scdn.co/image/ab67616d00001e0277179b6ddeb4b4f4757e7a10,I'll Be There,2018-05-03,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn,,0.0
086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,D,Major,4 beats,0.691,0.631,0.0368,0.0483,1.13e-05,0.104,0.8,-6.478,92.004,161124,118,593777301,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163,AM,2013-09-09,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,,0.0
08EPQiLMyGB8GJX2EiVoCM,"RAF Camora, Bonez MC",Blaues Licht,Indipendenza,G#/Ab,Minor,4 beats,0.819,0.835,0.102,0.398,0.00674,0.252,0.703,-4.899,144.955,144264,3,17794468,https://i.scdn.co/image/ab67616d0000b273fa5453929bfa40b9ff97eef1,https://i.scdn.co/image/ab67616d00001e02fa5453929bfa40b9ff97eef1,Zukunft,2021-07-16,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM,,0.0
08F16baYbciTva9P4BvpiI,Travis Scott,MAFIA,Cactus Jack/Epic,C,Minor,4 beats,0.855,0.492,0.0483,0.0775,6.71e-06,0.111,0.385,-7.578,109.975,240000,2,19779022,https://i.scdn.co/image/ab67616d0000b273032c66bf1cb2bb1a9558c5db,https://i.scdn.co/image/ab67616d00001e02032c66bf1cb2bb1a9558c5db,ESCAPE PLAN / MAFIA,2021-11-05,https://open.spotify.com/track/08F16baYbciTva9P4BvpiI,,0.0
